StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CF,AC1,AC1_DO,AC2,AC3,AC3_DO,AC4,AC4_DO,AC5,AC5_DO,AC6,AC6_DO,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7,Q7_3_TEXT,Q8,Q9,Q9_6_TEXT,Q10,Q11,Q11_7_TEXT,Video_DO,Policy_DO
9/22/2019 17:27,9/22/2019 17:32,IP Address,192.209.17.137,100,282,TRUE,9/22/2019 17:32,R_3kCJl7XwyuW75h7,,,,,35.29240417,-86.6446991,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Moderately,A little,Very slightly or not at all,Quite a bit,Very slightly or not at all,A little,0,60,80,90,20,60,100,100,90,80,90,80,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree a little,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Female,,41,Caucasian or White,,Moderately conservative,Republican Party,,V2,S7
9/22/2019 17:22,9/22/2019 17:32,IP Address,73.208.246.176,100,555,TRUE,9/22/2019 17:32,R_2fJpsgHdZEBuKXK,,,,,41.80549622,-89.70539856,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Josh|Their keys|Their dog|A camera,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,50,20,40,20,90,40,0,0,70,50,50,40,Agree moderately,Disagree a little,Agree a little,Disagree strongly,Agree strongly,Disagree moderately,Agree moderately,Disagree moderately,Agree strongly,Disagree moderately,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Disagree,Agree,Somewhat agree,Strongly disagree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Male,,39,Caucasian or White,,Extremely liberal,Democratic Party,,V6,S2
9/22/2019 17:23,9/22/2019 17:33,IP Address,72.224.171.218,100,627,TRUE,9/22/2019 17:33,R_215SOcQbK8IJxPG,,,,,46.6842041,-68.01180267,anonymous,EN,I consent to participate in this study.,,,,,,A head,A bloody knife|Pig blood|A gun|A head,,,,,Agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Moderately,A little,Very slightly or not at all,Very slightly or not at all,A little,A little,Moderately,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,100,80,70,80,90,20,20,20,100,10,60,0,Disagree strongly,Disagree strongly,Agree moderately,Neither agree nor disagree,Agree strongly,Agree moderately,Agree strongly,Disagree strongly,Neither agree nor disagree,Disagree a little,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Male,,24,Caucasian or White,,Moderately liberal,Democratic Party,,V4,S7
9/22/2019 17:23,9/22/2019 17:34,IP Address,24.176.58.116,100,619,TRUE,9/22/2019 17:34,R_1lmBEZpVqFA0bZk,,,,,42.27890015,-85.69039917,anonymous,EN,I consent to participate in this study.,A car honking,Coins going into a vending machine|A cow mooing|A street vender talking|A car honking,,,,,,,,,,Agree,Somewhat agree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,10,10,80,100,30,100,100,100,90,90,100,100,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Agree moderately,Agree strongly,Disagree strongly,Agree strongly,Disagree a little,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Strongly agree,Somewhat agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Female,,63,Caucasian or White,,Moderately conservative,Republican Party,,V1,S7
9/22/2019 17:21,9/22/2019 17:34,IP Address,67.197.78.130,100,749,TRUE,9/22/2019 17:34,R_aaYh2plLvQDXjEd,,,,,34.9671936,-81.04910278,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|Papers|A pencil|A phone,,,,,,,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Quite a bit,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,Very slightly or not at all,Moderately,Very slightly or not at all,A little,0,90,100,100,50,100,100,100,100,90,100,100,Disagree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Agree strongly,Disagree a little,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Agree,Disagree,Agree,Disagree,Strongly agree,Strongly disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Male,,35,Caucasian or White,,Moderately conservative,Other:,Independent but leans Republican,V3,S8
9/22/2019 17:25,9/22/2019 17:34,IP Address,68.175.84.106,100,518,TRUE,9/22/2019 17:34,R_e4kDypauESTuhm9,,,,,41.83909607,-75.05339813,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""HAPPY BIRTHDAY""|His name|""REDRUM""|""SOS""",,,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Moderately,A little,A little,A little,A little,A little,Very slightly or not at all,A little,Moderately,A little,Quite a bit,A little,10,80,50,40,30,40,30,30,70,20,50,20,Disagree a little,Disagree moderately,Agree moderately,Disagree moderately,Agree a little,Agree moderately,Agree a little,Disagree moderately,Agree moderately,Disagree moderately,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Female,,33,Caucasian or White,,Moderately liberal,Democratic Party,,V5,S7
9/22/2019 17:21,9/22/2019 17:34,IP Address,107.202.124.147,100,777,TRUE,9/22/2019 17:34,R_1DOsJXwEuzVKNFY,,,,,26.62390137,-80.09480286,anonymous,EN,I consent to participate in this study.,,,,,,A head,A bloody knife|Pig blood|A head|A gun,,,,,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Quite a bit,Moderately,Very slightly or not at all,A little,A little,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,Moderately,A little,90,70,90,50,90,0,70,60,90,60,90,90,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree a little,Disagree moderately,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Female,,67,Caucasian or White,,Moderately liberal,Democratic Party,,V4,S3
9/22/2019 17:20,9/22/2019 17:34,IP Address,24.145.93.139,100,817,TRUE,9/22/2019 17:34,R_2CkVK8VMK5hSYk5,,,,,38.93940735,-76.33709717,anonymous,EN,I consent to participate in this study.,,,,,,A head,A bloody knife|A head|Pig blood|A gun,,,,,Agree,Strongly agree,Agree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Strongly agree,Strongly agree,Quite a bit,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,50,100,80,50,20,90,100,100,100,100,100,100,Agree strongly,Disagree moderately,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Disagree moderately,Agree strongly,Disagree moderately,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Agree,Somewhat disagree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Agree,Somewhat disagree,Agree,Male,,62,Caucasian or White,,Moderate,No party,,V4,S8
9/22/2019 17:25,9/22/2019 17:35,IP Address,73.18.156.32,100,587,TRUE,9/22/2019 17:35,R_3rUN4EHmpxe1H6D,,,,,42.27090454,-83.72679901,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","His name|""SOS""|""HAPPY BIRTHDAY""|""REDRUM""",,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,30,20,30,100,80,0,70,50,50,60,80,50,Agree moderately,Disagree strongly,Agree moderately,Disagree strongly,Agree moderately,Disagree strongly,Agree moderately,Disagree strongly,Agree a little,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Agree,Disagree,Agree,Strongly disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Disagree,Strongly agree,Male,,33,Caucasian or White,,Extremely liberal,Democratic Party,,V5,S4
9/22/2019 17:23,9/22/2019 17:35,IP Address,104.169.176.1,100,702,TRUE,9/22/2019 17:35,R_pMNKdZ1Ixp39Fjr,,,,,35.34809875,-83.20310211,anonymous,EN,I consent to participate in this study.,,,,,,A head,Pig blood|A bloody knife|A gun|A head,,,,,Strongly agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Agree,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Moderately,A little,Very slightly or not at all,Very slightly or not at all,A little,100,50,40,10,100,0,50,30,80,40,50,40,Disagree strongly,Disagree moderately,Agree moderately,Agree moderately,Agree strongly,Agree strongly,Agree strongly,Agree moderately,Agree a little,Neither agree nor disagree,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Disagree,Agree,Strongly disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Female,,31,Caucasian or White,,Extremely liberal,Democratic Party,,V4,S3
9/22/2019 17:24,9/22/2019 17:35,IP Address,24.95.181.46,100,658,TRUE,9/22/2019 17:35,R_1Fh6TX0z8zxttoD,,,,,38.47219849,-82.64610291,anonymous,EN,I consent to participate in this study.,A car honking,A cow mooing|Coins going into a vending machine|A car honking|A street vender talking,,,,,,,,,,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Moderately,Moderately,A little,Moderately,Very slightly or not at all,A little,Very slightly or not at all,Moderately,A little,A little,Moderately,A little,20,90,90,90,40,90,100,90,90,80,80,90,Disagree a little,Disagree moderately,Agree a little,Disagree a little,Agree moderately,Agree a little,Agree moderately,Disagree a little,Agree a little,Disagree a little,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Female,,47,Caucasian or White,,Moderately conservative,Republican Party,,V1,S7
9/22/2019 17:21,9/22/2019 17:35,IP Address,194.59.251.147,100,865,TRUE,9/22/2019 17:35,R_3gU88QeszOa8f5e,,,,,40.78759766,-74.05999756,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|Papers|A phone|A pencil,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Extremely,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,10,30,80,100,90,90,90,90,70,100,100,100,Neither agree nor disagree,Disagree strongly,Agree strongly,Disagree strongly,Agree a little,Agree a little,Agree a little,Agree a little,Agree a little,Agree a little,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Uncertain,Uncertain,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat disagree,Agree,Agree,Disagree,Somewhat agree,Male,,44,Caucasian or White,,Moderately conservative,Republican Party,,V3,S6
9/22/2019 17:27,9/22/2019 17:35,IP Address,172.93.116.78,100,506,TRUE,9/22/2019 17:35,R_1N4f2MAqzPCcQlq,,,,,36.7243042,-119.5477982,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,10,70,90,70,40,90,80,90,80,90,90,90,Agree a little,Disagree strongly,Agree moderately,Disagree strongly,Agree moderately,Neither agree nor disagree,Agree a little,Disagree strongly,Agree moderately,Disagree moderately,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Female,,47,Caucasian or White,,Moderately conservative,Republican Party,,V2,S1
9/22/2019 17:22,9/22/2019 17:37,IP Address,108.4.20.94,100,899,TRUE,9/22/2019 17:37,R_3JwwvK6qgDuuI3w,,,,,37.51150513,-77.56620026,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Josh|A camera|Their dog|Their keys,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,0,30,100,100,80,50,100,90,100,100,100,10,Agree moderately,Disagree a little,Agree moderately,Disagree moderately,Agree a little,Disagree a little,Agree moderately,Disagree a little,Agree moderately,Neither agree nor disagree,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Agree,Somewhat disagree,Agree,Disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Somewhat disagree,Agree,Female,,49,African American or Black,,Moderate,Democratic Party,,V6,S2
9/22/2019 17:23,9/22/2019 17:38,IP Address,98.230.97.5,100,906,TRUE,9/22/2019 17:38,R_2TKLlAH8JRUwocp,,,,,30.49079895,-84.31580353,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Their keys|A camera|Josh|Their dog,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Moderately,A little,Moderately,A little,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,0,50,70,90,70,30,100,60,50,80,100,100,Agree moderately,Disagree strongly,Agree a little,Agree a little,Agree moderately,Agree moderately,Agree strongly,Disagree moderately,Agree a little,Disagree strongly,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Strongly agree,Somewhat disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Somewhat disagree,Strongly agree,Female,,29,Hispanic or Latinx,,Moderately liberal,Democratic Party,,V6,S1
9/22/2019 17:20,9/22/2019 17:38,IP Address,76.88.234.91,100,1096,TRUE,9/22/2019 17:38,R_z8Mn9FrIXTJSTmN,,,,,33.72369385,-116.3802948,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Josh|A camera|Their keys|Their dog,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,10,70,100,0,10,10,90,90,90,100,100,100,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree a little,Agree a little,Agree a little,Disagree strongly,Agree strongly,Disagree moderately,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Male,,42,Caucasian or White,,Moderately liberal,No party,,V6,S8
9/22/2019 17:34,9/22/2019 17:39,IP Address,98.109.19.147,100,322,TRUE,9/22/2019 17:39,R_pnPS4mZ66r3ZPG1,,,,,40.91220093,-74.14520264,anonymous,EN,I consent to participate in this study.,A car honking,A cow mooing|A car honking|A street vender talking|Coins going into a vending machine,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,80,50,50,50,100,0,20,10,100,90,50,40,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Male,,30,Asian American or Asian,,Moderately liberal,Democratic Party,,V1,S3
9/22/2019 17:21,9/22/2019 17:40,IP Address,71.197.240.198,100,1136,TRUE,9/22/2019 17:40,R_22V2BmBOmW5jXNq,,,,,47.10159302,-123.0590973,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,A camera|Their dog|Their keys|Josh,Strongly agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Extremely,Moderately,A little,Very slightly or not at all,Extremely,Extremely,A little,Quite a bit,A little,A little,Very slightly or not at all,Quite a bit,50,100,60,0,50,100,100,100,50,60,100,50,Agree a little,Neither agree nor disagree,Agree moderately,Agree a little,Disagree a little,Disagree a little,Agree moderately,Disagree strongly,Disagree a little,Neither agree nor disagree,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Female,,44,Caucasian or White,,Moderately conservative,Other:,Independent,V6,S3
